Reach,Sampling Buckets,Per-query Epsilons,Error
1000000,250,0.05,0.754478
1000000,250,0.06,0.572702
1000000,250,0.08,0.402955
1000000,250,0.10,0.318101
1000000,250,0.12,0.269420
1000000,250,0.14,0.228491
1000000,250,0.15,0.207684
1000000,250,0.16,0.197138
1000000,250,0.18,0.174411
1000000,250,0.20,0.158337
1000000,250,0.25,0.127072
1000000,250,0.30,0.110039
1000000,250,0.35,0.098994
1000000,250,0.40,0.086169
1000000,250,0.50,0.071186
1000000,250,0.60,0.066138
1000000,250,0.80,0.055523
1000000,250,1.00,0.049421
1000000,300,0.001,8.488918
1000000,300,0.002,9.038349
1000000,300,0.004,7.871708
1000000,300,0.006,8.091755
1000000,300,0.008,8.910072
1000000,300,0.01,7.666640
1000000,300,0.02,4.804621
1000000,300,0.03,2.246500
1000000,300,0.04,1.234213
1000000,300,0.05,0.873375
1000000,300,0.06,0.635715
1000000,300,0.08,0.450242
1000000,300,0.10,0.319231
1000000,300,0.12,0.262431
1000000,300,0.14,0.241659
1000000,300,0.15,0.213148
1000000,300,0.16,0.213538
1000000,300,0.18,0.177844
1000000,300,0.20,0.160048
1000000,300,0.25,0.132615
1000000,300,0.30,0.113550
1000000,300,0.35,0.099181
1000000,300,0.40,0.088362
1000000,300,0.50,0.074304
1000000,300,0.60,0.066728
1000000,300,0.80,0.055376
1000000,300,1.00,0.050517
1000000,400,0.001,10.204446
1000000,400,0.002,7.692492
1000000,400,0.004,9.238326
1000000,400,0.006,8.187418
1000000,400,0.008,7.576688
1000000,400,0.01,8.516359
1000000,400,0.02,5.408457
1000000,400,0.03,2.923614
1000000,400,0.04,1.397662
1000000,400,0.05,0.899380
1000000,400,0.06,0.625426
1000000,400,0.08,0.472548
1000000,400,0.10,0.340366
1000000,400,0.12,0.292816
1000000,400,0.14,0.255021
1000000,400,0.15,0.225633
1000000,400,0.16,0.213990
1000000,400,0.18,0.190288
1000000,400,0.20,0.166533
1000000,400,0.25,0.137060
1000000,400,0.30,0.117837
1000000,400,0.35,0.102255
1000000,400,0.40,0.091917
1000000,400,0.50,0.079010
1000000,400,0.60,0.071465
1000000,400,0.80,0.058034
1000000,400,1.00,0.053208
1000000,500,0.001,10.824752
1000000,500,0.002,10.059439
1000000,500,0.004,9.522577
1000000,500,0.006,8.534219
1000000,500,0.008,9.313156
1000000,500,0.01,6.826155
1000000,500,0.02,5.523007
1000000,500,0.03,3.585474
1000000,500,0.04,1.500576
1000000,500,0.05,1.078831
1000000,500,0.06,0.701365
1000000,500,0.08,0.492577
1000000,500,0.10,0.346764
1000000,500,0.12,0.309046
1000000,500,0.14,0.265186
1000000,500,0.15,0.233102
1000000,500,0.16,0.220877
1000000,500,0.18,0.203307
1000000,500,0.20,0.179175
1000000,500,0.25,0.147964
1000000,500,0.30,0.126889
1000000,500,0.35,0.113791
1000000,500,0.40,0.098621
1000000,500,0.50,0.080702
1000000,500,0.60,0.072209
1000000,500,0.80,0.061665
1000000,500,1.00,0.053139
1000000,600,0.001,9.235336
1000000,600,0.002,9.411406
1000000,600,0.004,7.846028
1000000,600,0.006,9.806388
